Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Date,,,,,
2016-06-06,40.560264587402344,40.74900548895901,40.22997070962814,40.24884515977714,351500
2016-06-07,41.80595397949219,41.9286361186459,41.08874279660964,41.08874279660964,494700
2016-06-08,41.23973846435547,41.71158901062971,41.173679675871796,41.50397361829017,184900
2016-06-09,41.050994873046875,41.23029677306794,40.67351302044766,40.720700951972866,330700
2016-06-10,39.786434173583984,39.89967728605109,39.51276001851598,39.77699874751741,665700
2016-06-13,39.05034637451172,39.19189935725295,38.60680577540229,38.66342912845885,884900
2016-06-14,38.83329391479492,38.92766256589043,38.6068041122591,38.64455301267061,367100
2016-06-15,39.305145263671875,39.692062501852604,38.53131078731042,38.53131078731042,425900
2016-06-16,39.069217681884766,39.12583743045206,38.12551680647628,38.2859442273278,522900
2016-06-17,39.767555236816406,39.97517058620409,39.220210588339654,39.25795588828295,268000
2016-06-20,40.58857345581055,41.06986292283773,40.56026358125595,40.97549067443378,436100
2016-06-21,40.20166015625,40.937749365825795,40.078981621265314,40.92831034009864,259500
2016-06-22,39.79587173461914,40.76788626857047,39.74868740188764,40.682953029680235,523800
2016-06-23,41.315223693847656,41.328435448670874,40.69238125222951,41.08873749685916,479100
2016-06-24,38.30482864379883,39.022039911758085,38.219895398914986,38.380322861509974,1136800
2016-06-27,36.691097259521484,37.47436724683521,36.53066621155897,37.47436724683521,1103600
2016-06-28,37.8424072265625,38.352006611243034,37.49323887777035,37.766913021387694,671900
2016-06-29,37.83297348022461,38.153831966310186,37.54703075058804,37.67254243721499,865400
2016-06-30,38.62568283081055,38.7106160661554,37.7952249296535,38.10664799256252,516300
2016-07-01,39.14471435546875,39.493882693470056,38.92766357239046,39.36176513854704,322700
2016-07-05,37.73860549926758,38.66343206995097,37.559300000913744,38.62568316504135,597900
2016-07-06,37.83297348022461,37.84240890631522,36.61559831831753,36.709970578891905,767200
2016-07-07,37.313934326171875,37.96508664903531,37.26675000131509,37.55929497538711,475600
2016-07-08,38.92766571044922,39.59769254717835,38.4463797910908,38.65399156025837,697800
2016-07-11,39.66374969482422,39.975172735650816,39.607129941898236,39.95629828469768,433200
